,identifier,language,code,label
763,147622-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
764,147622-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
765,147622-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
766,147622-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",good
767,147622-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
768,147622-v1.0.0,good,"// Use parameterized queries to prevent SQL injection
sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",good
769,147717-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
770,147717-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
771,146610-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
772,146610-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
773,147399-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
774,147399-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
// Add input validation to ensure data is safe for SQL query
if (!isValidInput(data)) {
    throw new IllegalArgumentException(""Invalid input"");
}
",good
775,147399-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_execute_51b()).badSink(data);
",bad
776,147399-v1.0.0,good,"// Use prepared statements or parameterized queries to avoid SQL injection
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",good
777,147399-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name='"" + data + ""'"");
",bad
778,147399-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
779,148080-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
780,148080-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""select * from users where name=?"");
pstmt.setString(1, data);
resultSet = pstmt.executeQuery();
",good
781,147923-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
782,147923-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
783,147923-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
784,147923-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
785,147923-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
786,147923-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.executeUpdate() > 0;
",good
787,147214-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
788,147214-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
789,147214-v1.0.0,java,"data = token.substring(3);
",bad
790,147214-v1.0.0,good,"data = request.getParameter(""id"");
",good
791,147214-v1.0.0,java,"(new CWE89_SQL_Injection__listen_tcp_execute_54b()).badSink(data );
",bad
792,147214-v1.0.0,good,"PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
",good
793,148216-v1.0.0,java,"baseObject.action(data);
",bad
794,148216-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
795,148216-v1.0.0,good,"data = request.getParameter(""name"");
// Escape special characters to prevent SQL injection
data = java.sql.DriverManager.getConnection(dbUrl).prepareStatement("""").quote(data);
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
796,146193-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
797,146193-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name = ?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
798,148146-v1.0.0,java,"data = request.getParameter(""name"");
sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",bad
799,148146-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
",good
800,148146-v1.0.0,java,"data = token.substring(3);
",bad
801,148146-v1.0.0,good,"data = request.getParameter(""id"");
",good
802,147948-v1.0.0,java,"(new CWE89_SQL_Injection__File_prepareStatement_72b()).badSink(dataVector);
",bad
803,147838-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
804,147838-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",good
805,146322-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
806,146322-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",good
807,148322-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
808,148322-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
809,147339-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
810,147339-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""select * from users where name=?"");
sqlStatement.setString(1, data);
resultSet = sqlStatement.executeQuery();
",good
811,148238-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
812,148238-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
// Ensure data is properly escaped to prevent SQL injection
sqlStatement.setString(1, java.sql.DriverManager.getConnection(""jdbc:mysql://localhost:3306/test"", ""user"", ""password"").prepareStatement(""SELECT ?"").setString(1, data).toString());
",good
813,147335-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
814,147335-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
815,146845-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
816,146845-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
// Ensure data is properly escaped to prevent SQL injection
data = java.sql.DriverManager.getConnection(dbUrl).prepareStatement(""SELECT ?"").setString(1, data).getMoreResults().getStatement().getConnection().nativeSQL(data);
sqlStatement.setString(1, data);
",good
817,146845-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
818,146845-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
819,146845-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
820,146845-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",good
821,147992-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
822,147992-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
823,147992-v1.0.0,java,"data = request.getParameter(""id"");
",bad
824,147992-v1.0.0,good,"String id = request.getParameter(""id"");
PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM users WHERE id = ?"");
pstmt.setString(1, id);
ResultSet rs = pstmt.executeQuery();
",good
825,147992-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
826,147992-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
827,146634-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
828,146634-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
// Add this line to sanitize the input
data = data.replace(""'"", ""''"");
",good
829,146634-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
830,146634-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
831,146634-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
832,146634-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
833,147198-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
834,147198-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""select * from users where name=?"");
pstmt.setString(1, data);
resultSet = pstmt.executeQuery();
",good
835,147787-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
836,147787-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
837,147103-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
838,147103-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
839,147103-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
840,147103-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
841,147103-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
842,147419-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
843,147419-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
Boolean result = pstmt.executeUpdate() > 0;
",good
844,146967-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
845,146967-v1.0.0,good,"sqlStatement.setString(1, data);
",good
846,146967-v1.0.0,java,"data = System.getenv(""ADD"");
baseObject.action(data);
",bad
847,146967-v1.0.0,good,"public void action(String data) throws SQLException {
    String query = ""SELECT * FROM table WHERE column = ?"";
    PreparedStatement statement = connection.prepareStatement(query);
    statement.setString(1, data);
    ResultSet resultSet = statement.executeQuery();
    // process result set
}
",good
848,146967-v1.0.0,java,"(new CWE89_SQL_Injection__getCookies_Servlet_execute_73b()).badSink(dataLinkedList , request, response );
",bad
849,146588-v1.0.0,java,"data = cookieSources[0].getValue();
",bad
850,146588-v1.0.0,good,"for (Cookie cookie : cookieSources) {
    if (cookie.getName().equals(""data"")) {
        data = cookie.getValue();
        break;
    }
}
",good
851,146588-v1.0.0,java,"data = cookieSources[0].getValue();
",bad
852,146588-v1.0.0,good,"if (cookieSources != null && cookieSources.length > 0) {
    String cookieName = ""your_cookie_name""; // replace with the actual cookie name
    for (Cookie cookie : cookieSources) {
        if (cookie.getName().equals(cookieName)) {
            data = cookie.getValue();
            break;
        }
    }
}
",good
853,146588-v1.0.0,java,"data = cookieSources[0].getValue();
",bad
854,146588-v1.0.0,good,"// Use a loop to find the specific cookie you need instead of getting the first cookie
for (Cookie cookie : cookieSources) {
    if (cookie.getName().equals(""yourCookieName"")) {
        data = cookie.getValue();
        break;
    }
}
",good
855,147716-v1.0.0,java,"baseObject.action(data);
",bad
856,146577-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
857,146577-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
int rowCount = preparedStatement.executeUpdate();
",good
858,147651-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
859,147651-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
860,148048-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
861,148048-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",good
862,147602-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
863,147602-v1.0.0,good,"// Use a whitelist or validation to ensure that the data is safe to use in the SQL statement
String safeData = validate(request.getParameter(""name""));
sqlStatement.setString(1, safeData);
",good
864,146424-v1.0.0,java,"data = request.getParameter(""name"");
badSink(data , request, response );
",bad
865,146424-v1.0.0,good,"String query = ""SELECT * FROM users WHERE name = ?"";
PreparedStatement stmt = conn.prepareStatement(query);
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
",good
866,148330-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
867,148330-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
868,148330-v1.0.0,java,"data = token.substring(3);
",bad
869,148330-v1.0.0,good,"data = request.getParameter(""id"");
",good
870,148330-v1.0.0,java,"data = token.substring(3);
",bad
871,148330-v1.0.0,good,"String id = request.getParameter(""id"");
if (id != null) {
    data = id;
}
",good
872,148013-v1.0.0,java,"data = token.substring(3);
",bad
873,148013-v1.0.0,good,"data = request.getParameter(""id"");
",good
874,146574-v1.0.0,java,"data = token.substring(3);
",bad
875,146574-v1.0.0,good,"data = request.getParameter(""id"");
",good
876,146173-v1.0.0,java,"data = cookieSources[0].getValue();
",bad
877,146173-v1.0.0,good,"// Validate and sanitize the data before using it in a SQL query
String sanitizedData = sanitizeInput(cookieSources[0].getValue());
data = sanitizedData;
",good
878,147922-v1.0.0,java,"(new CWE89_SQL_Injection__console_readLine_prepareStatement_68b()).badSink();
",bad
879,147922-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
880,147922-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
881,147922-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
882,147922-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
883,148186-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
884,148186-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
885,147126-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
886,147126-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
887,147105-v1.0.0,java,"data = readerBuffered.readLine();
...
(new CWE89_SQL_Injection__listen_tcp_execute_67b()).badSink(dataContainer);
",bad
888,147105-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
889,147105-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
Boolean result = sqlStatement.execute();
",good
890,147344-v1.0.0,java,"baseObject.action(data);
",bad
891,147344-v1.0.0,good,"public void action(String data) throws SQLException {
    String sql = ""SELECT * FROM users WHERE username = ?"";
    try (PreparedStatement statement = connection.prepareStatement(sql)) {
        statement.setString(1, data);
        ResultSet resultSet = statement.executeQuery();
        // process result set
    }
}
",good
892,146537-v1.0.0,java,"data = token.substring(3);
",bad
893,146537-v1.0.0,good,"data = request.getParameter(""id"");
",good
894,147578-v1.0.0,java,"(new CWE89_SQL_Injection__listen_tcp_prepareStatement_54b()).badSink(data );
",bad
895,147578-v1.0.0,good,"PreparedStatement pstmt = null;
try {
    pstmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
    pstmt.setString(1, data);
    ResultSet rs = pstmt.executeQuery();
    // ...
} catch (SQLException e) {
    // ...
} finally {
    if (pstmt != null) {
        pstmt.close();
    }
}
",good
896,147180-v1.0.0,java,"(new CWE89_SQL_Injection__connect_tcp_executeQuery_54b()).badSink(data );
",bad
897,147180-v1.0.0,good,"String query = ""SELECT * FROM table WHERE column = ?"";
try (Connection conn = DriverManager.getConnection(url, username, password);
     PreparedStatement pstmt = conn.prepareStatement(query)) {
    pstmt.setString(1, data);
    ResultSet rs = pstmt.executeQuery();
    // process results
} catch (SQLException e) {
    e.printStackTrace();
}
",good
898,147180-v1.0.0,java,"data = System.getenv(""ADD"");
(new CWE89_SQL_Injection__Environment_prepareStatement_71b()).badSink((Object)data);
",bad
899,147180-v1.0.0,good,"String data = System.getenv(""ADD"");
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM table WHERE column = ?"");
stmt.setString(1, data);
ResultSet rs = stmt.executeQuery();
",good
900,147180-v1.0.0,java,"String data = token.substring(3);
sqlStatement.setString(1, data);
",bad
901,147180-v1.0.0,good,"String data = request.getParameter(""id"");
sqlStatement.setString(1, data);
",good
902,146830-v1.0.0,java,"resultSet = sqlStatement.executeQuery(""select * from users where name='""+data+""'"");
",bad
903,146830-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""select * from users where name=?"");
preparedStatement.setString(1, data);
resultSet = preparedStatement.executeQuery();
",good
904,148051-v1.0.0,java,"StringTokenizer tokenizer = new StringTokenizer(request.getQueryString(), ""&"");
while (tokenizer.hasMoreTokens())
{
    String token = tokenizer.nextToken();
    if(token.startsWith(""id=""))
    {
        data = token.substring(3);
        break;
    }
}
",bad
905,148051-v1.0.0,good,"String id = request.getParameter(""id"");
if (id != null) {
    data = id;
}
",good
906,148121-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
907,148121-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
Boolean result = pstmt.executeUpdate() > 0;
",good
908,147188-v1.0.0,java,"data = request.getParameter(""name"");
",bad
909,147188-v1.0.0,good,"String name = request.getParameter(""name"");
PreparedStatement stmt = conn.prepareStatement(""SELECT * FROM users WHERE name = ?"");
stmt.setString(1, name);
ResultSet rs = stmt.executeQuery();
",good
910,147188-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
sqlStatement.setString(1, names[i]);
",bad
911,147188-v1.0.0,java,"sqlStatement.addBatch(""update users set hitcount=hitcount+1 where name='"" + names[i] + ""'"");
",bad
912,147188-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
for (int i = 0; i < names.length; i++) {
    pstmt.setString(1, names[i]);
    pstmt.addBatch();
}
int resultsArray[] = pstmt.executeBatch();
",good
913,148116-v1.0.0,java,"String names[] = data.split(""-"");
...
sqlStatement = dbConnection.prepareStatement(""update users set hitcount=hitcount+1 where name=?"");
...
sqlStatement.setString(1, names[i]);
",bad
914,147680-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
915,147680-v1.0.0,good,"sqlStatement.setString(1, sanitizeInput(data));
",good
916,147850-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
917,147850-v1.0.0,good,"PreparedStatement pstmt = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
pstmt.setString(1, data);
int rowCount = pstmt.executeUpdate();
",good
918,147850-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
919,147850-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
920,147850-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
921,147803-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
922,147803-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
923,147268-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
924,147268-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
925,147268-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
926,147268-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
927,148078-v1.0.0,java,"data = cookieSources[0].getValue();
",bad
928,148078-v1.0.0,good,"/* Use a loop to find the specific cookie you need instead of assuming it's the first one */
Cookie[] cookies = request.getCookies();
if (cookies != null) {
    for (Cookie cookie : cookies) {
        if (cookie.getName().equals(""your_cookie_name"")) {
            data = cookie.getValue();
            break;
        }
    }
}
",good
929,148078-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
930,148078-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
931,146295-v1.0.0,java,"Boolean result = sqlStatement.execute(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
932,146295-v1.0.0,good,"PreparedStatement preparedStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
preparedStatement.setString(1, data);
Boolean result = preparedStatement.execute();
",good
933,146295-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
934,146295-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, sanitizeInput(data));
",good
935,146295-v1.0.0,java,"(new CWE89_SQL_Injection__URLConnection_execute_68b()).badSink();
",bad
936,140915-v1.0.0,java,"(new CWE89_SQL_Injection__listen_tcp_prepareStatement_22b()).goodB2G2Sink(data );
",bad
937,140915-v1.0.0,good,"PreparedStatement statement = null;
try {
    statement = connection.prepareStatement(""SELECT * FROM table WHERE column = ?"");
    statement.setString(1, data);
    ResultSet resultSet = statement.executeQuery();
    // process result set
} catch (SQLException e) {
    // handle exception
} finally {
    // close resources
}
",good
938,146385-v1.0.0,java,"(new CWE89_SQL_Injection__listen_tcp_prepareStatement_22b()).badSink(data );
",bad
939,146472-v1.0.0,java,"(new CWE89_SQL_Injection__listen_tcp_prepareStatement_22b()).goodB2G1Sink(data );
",bad
940,146472-v1.0.0,good,"PreparedStatement preparedStatement = null;
try {
    String query = ""SELECT * FROM table WHERE column = ?"";
    preparedStatement = connection.prepareStatement(query);
    preparedStatement.setString(1, data);
    ResultSet resultSet = preparedStatement.executeQuery();
    // Process the result set
} catch (SQLException e) {
    // Handle exception
} finally {
    // Close resources
}
",good
941,147245-v1.0.0,java,"int rowCount = sqlStatement.executeUpdate(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
942,147245-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
int rowCount = sqlStatement.executeUpdate();
",good
943,147390-v1.0.0,java,"(new CWE89_SQL_Injection__getQueryString_Servlet_prepareStatement_73b()).badSink(dataLinkedList , request, response );
",bad
944,147390-v1.0.0,good,"PreparedStatement pstmt = conn.prepareStatement(""SELECT * FROM table WHERE id = ?"");
pstmt.setString(1, data);
ResultSet rs = pstmt.executeQuery();
",good
945,147621-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
946,147621-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name = ?"");
sqlStatement.setString(1, data);
",good
947,147621-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name='""+data+""'"");
",bad
948,147621-v1.0.0,good,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",good
949,147621-v1.0.0,java,"sqlStatement = dbConnection.prepareStatement(""insert into users (status) values ('updated') where name=?"");
sqlStatement.setString(1, data);
",bad
