,identifier,language,code,label
123,codestral_gen_123,java,"String query = ""DELETE FROM user_recipes WHERE recipe_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, recipeId);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",good
124,codestral_gen_124,java,"String query = ""UPDATE workouts SET duration = "" + duration + "" WHERE workout_id = "" + workoutId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",bad
125,codestral_gen_125,java,"String query = ""UPDATE workouts SET duration = ? WHERE workout_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, workoutId);
preparedStatement.setInt(3, userId);
preparedStatement.executeUpdate();
",good
126,codestral_gen_126,java,"String query = ""INSERT INTO bookings (user_id, flight_id, hotel_id, car_id) VALUES ("" + userId + "", "" + flightId + "", "" + hotelId + "", "" + carId + "")"";
statement.executeUpdate(query);
",bad
127,codestral_gen_127,java,"String query = ""INSERT INTO bookings (user_id, flight_id, hotel_id, car_id) VALUES (?, ?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setInt(2, flightId);
preparedStatement.setInt(3, hotelId);
preparedStatement.setInt(4, carId);
preparedStatement.executeUpdate();
",good
128,codestral_gen_128,java,"String query = ""UPDATE orders SET status = '"" + status + ""' WHERE order_id = "" + orderId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",bad
129,codestral_gen_129,java,"String query = ""UPDATE orders SET status = ? WHERE order_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, status);
preparedStatement.setInt(2, orderId);
preparedStatement.setInt(3, userId);
preparedStatement.executeUpdate();
",good
130,codestral_gen_130,java,"String query = ""DELETE FROM rides WHERE ride_id = "" + rideId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",bad
131,codestral_gen_131,java,"String query = ""DELETE FROM rides WHERE ride_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, rideId);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",good
132,codestral_gen_132,java,"String query = ""INSERT INTO applications (job_id, user_id, resume) VALUES ("" + jobId + "", "" + userId + "", '"" + resume + ""')"";
statement.executeUpdate(query);
",bad
133,codestral_gen_133,java,"String query = ""INSERT INTO applications (job_id, user_id, resume) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, jobId);
preparedStatement.setInt(2, userId);
preparedStatement.setString(3, resume);
preparedStatement.executeUpdate();
",good
134,codestral_gen_134,java,"String query = ""SELECT * FROM posts WHERE user_id = "" + userId + "" ORDER BY created_at DESC"";
ResultSet resultSet = statement.executeQuery(query);
",bad
135,codestral_gen_135,java,"String query = ""SELECT * FROM posts WHERE user_id = ? ORDER BY created_at DESC"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
ResultSet resultSet = preparedStatement.executeQuery();
",good
136,codestral_gen_136,java,"String query = ""SELECT * FROM workouts WHERE user_id = "" + userId + "" AND date = '"" + date + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
137,codestral_gen_137,java,"String query = ""SELECT * FROM workouts WHERE user_id = ? AND date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setString(2, date);
ResultSet resultSet = preparedStatement.executeQuery();
",good
138,codestral_gen_138,java,"String query = ""SELECT * FROM songs WHERE title LIKE '%"" + searchTerm + ""%'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
139,codestral_gen_139,java,"String query = ""SELECT * FROM songs WHERE title LIKE ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, ""%"" + searchTerm + ""%"");
ResultSet resultSet = preparedStatement.executeQuery();
",good
140,codestral_gen_140,java,"String query = ""SELECT * FROM locations WHERE name = '"" + locationName + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
141,codestral_gen_141,java,"String query = ""SELECT * FROM locations WHERE name = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, locationName);
ResultSet resultSet = preparedStatement.executeQuery();
",good
142,codestral_gen_142,java,"String query = ""DELETE FROM recipes WHERE recipe_id = "" + recipeId + "" AND user_id = "" + userId;
statement.executeUpdate(query);
",bad
143,codestral_gen_143,java,"String query = ""DELETE FROM recipes WHERE recipe_id = ? AND user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, recipeId);
preparedStatement.setInt(2, userId);
preparedStatement.executeUpdate();
",good
144,codestral_gen_144,java,"String query = ""SELECT * FROM flights WHERE destination = '"" + destination + ""' AND departure_date = '"" + departureDate + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
145,codestral_gen_145,java,"String query = ""SELECT * FROM flights WHERE destination = ? AND departure_date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, destination);
preparedStatement.setString(2, departureDate);
ResultSet resultSet = preparedStatement.executeQuery();
",good
146,codestral_gen_146,java,"String query = ""UPDATE workouts SET duration = "" + duration + "" WHERE workout_id = "" + workoutId;
statement.executeUpdate(query);
",bad
147,codestral_gen_147,java,"String query = ""UPDATE workouts SET duration = ? WHERE workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, workoutId);
preparedStatement.executeUpdate();
",good
148,codestral_gen_148,java,"String query = ""INSERT INTO users (username, password, email) VALUES ('"" + username + ""', '"" + password + ""', '"" + email + ""')"";
statement.executeUpdate(query);
",bad
149,codestral_gen_149,java,"String query = ""INSERT INTO users (username, password, email) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, username);
preparedStatement.setString(2, password);
preparedStatement.setString(3, email);
preparedStatement.executeUpdate();
",good
150,codestral_gen_150,java,"String query = ""SELECT * FROM jobs WHERE title LIKE '%"" + keyword + ""%' OR description LIKE '%"" + keyword + ""%'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
151,codestral_gen_151,java,"String query = ""SELECT * FROM jobs WHERE title LIKE ? OR description LIKE ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, ""%"" + keyword + ""%"");
preparedStatement.setString(2, ""%"" + keyword + ""%"");
ResultSet resultSet = preparedStatement.executeQuery();
",good
152,codestral_gen_152,java,"String query = ""SELECT * FROM songs WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
153,codestral_gen_153,java,"String query = ""SELECT * FROM songs WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",good
154,codestral_gen_154,java,"String query = ""SELECT * FROM recipes WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
155,codestral_gen_155,java,"String query = ""SELECT * FROM recipes WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",good
156,codestral_gen_156,java,"String query = ""DELETE FROM workouts WHERE workout_id = "" + workoutId;
statement.executeUpdate(query);
",bad
157,codestral_gen_157,java,"String query = ""DELETE FROM workouts WHERE workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, workoutId);
preparedStatement.executeUpdate();
",good
158,codestral_gen_158,java,"String query = ""SELECT * FROM cars WHERE make = '"" + make + ""' AND model = '"" + model + ""' AND location = '"" + location + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
159,codestral_gen_159,java,"String query = ""SELECT * FROM cars WHERE make = ? AND model = ? AND location = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, make);
preparedStatement.setString(2, model);
preparedStatement.setString(3, location);
ResultSet resultSet = preparedStatement.executeQuery();
",good
160,codestral_gen_160,java,"String query = ""SELECT * FROM movies WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
161,codestral_gen_161,java,"String query = ""SELECT * FROM movies WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",good
162,codestral_gen_162,java,"String query = ""INSERT INTO workouts (user_id, type, duration) VALUES ("" + userId + "", '"" + type + ""', "" + duration + "")"";
statement.executeUpdate(query);
",bad
163,codestral_gen_163,java,"String query = ""INSERT INTO workouts (user_id, type, duration) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setString(2, type);
preparedStatement.setInt(3, duration);
preparedStatement.executeUpdate();
",good
164,codestral_gen_164,java,"String query = ""DELETE FROM posts WHERE user_id = "" + userId + "" AND post_id = "" + postId;
statement.executeUpdate(query);
",bad
165,codestral_gen_165,java,"String query = ""DELETE FROM posts WHERE user_id = ? AND post_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setInt(2, postId);
preparedStatement.executeUpdate();
",good
166,codestral_gen_166,java,"String query = ""UPDATE jobs SET status = '"" + status + ""' WHERE job_id = "" + jobId;
statement.executeUpdate(query);
",bad
167,codestral_gen_167,java,"String query = ""UPDATE jobs SET status = ? WHERE job_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, status);
preparedStatement.setInt(2, jobId);
preparedStatement.executeUpdate();
",good
168,codestral_gen_168,java,"String query = ""SELECT * FROM songs WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
169,codestral_gen_169,java,"String query = ""SELECT * FROM songs WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",good
170,codestral_gen_170,java,"String query = ""SELECT * FROM flights WHERE destination = '"" + destination + ""' AND departure_date = '"" + departureDate + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
171,codestral_gen_171,java,"String query = ""SELECT * FROM flights WHERE destination = ? AND departure_date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, destination);
preparedStatement.setDate(2, departureDate);
ResultSet resultSet = preparedStatement.executeQuery();
",good
172,codestral_gen_172,java,"String query = ""INSERT INTO recipes (title, ingredients, instructions) VALUES ('"" + title + ""', '"" + ingredients + ""', '"" + instructions + ""')"";
statement.executeUpdate(query);
",bad
173,codestral_gen_173,java,"String query = ""INSERT INTO recipes (title, ingredients, instructions) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
preparedStatement.setString(2, ingredients);
preparedStatement.setString(3, instructions);
preparedStatement.executeUpdate();
",good
174,codestral_gen_174,java,"String query = ""UPDATE workouts SET duration = "" + duration + "" WHERE workout_id = "" + workoutId;
statement.executeUpdate(query);
",bad
175,codestral_gen_175,java,"String query = ""UPDATE workouts SET duration = ? WHERE workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, workoutId);
preparedStatement.executeUpdate();
",good
176,codestral_gen_176,java,"String query = ""SELECT * FROM cars WHERE location = '"" + location + ""' AND available = 1"";
ResultSet resultSet = statement.executeQuery(query);
",bad
177,codestral_gen_177,java,"String query = ""SELECT * FROM cars WHERE location = ? AND available = 1"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, location);
ResultSet resultSet = preparedStatement.executeQuery();
",good
178,codestral_gen_178,java,"String query = ""DELETE FROM posts WHERE user_id = "" + userId + "" AND post_id = "" + postId;
statement.executeUpdate(query);
",bad
179,codestral_gen_179,java,"String query = ""DELETE FROM posts WHERE user_id = ? AND post_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setInt(2, postId);
preparedStatement.executeUpdate();
",good
180,codestral_gen_180,java,"String query = ""INSERT INTO products (name, price, description) VALUES ('"" + name + ""', '"" + price + ""', '"" + description + ""')"";
statement.executeUpdate(query);
",bad
181,codestral_gen_181,java,"String query = ""INSERT INTO products (name, price, description) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, name);
preparedStatement.setDouble(2, price);
preparedStatement.setString(3, description);
preparedStatement.executeUpdate();
",good
182,codestral_gen_182,java,"String query = ""UPDATE workouts SET duration = '"" + duration + ""', calories_burned = '"" + caloriesBurned + ""' WHERE user_id = '"" + userId + ""' AND workout_id = '"" + workoutId + ""'"";
statement.executeUpdate(query);
",bad
183,codestral_gen_183,java,"String query = ""UPDATE workouts SET duration = ?, calories_burned = ? WHERE user_id = ? AND workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, duration);
preparedStatement.setInt(2, caloriesBurned);
preparedStatement.setInt(3, userId);
preparedStatement.setInt(4, workoutId);
preparedStatement.executeUpdate();
",good
184,codestral_gen_184,java,"String query = ""SELECT * FROM jobs WHERE title LIKE '%"" + searchTerm + ""%'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
185,codestral_gen_185,java,"String query = ""SELECT * FROM jobs WHERE title LIKE ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, ""%"" + searchTerm + ""%"");
ResultSet resultSet = preparedStatement.executeQuery();
",good
186,codestral_gen_186,java,"String query = ""SELECT * FROM recipes WHERE category = '"" + category + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
187,codestral_gen_187,java,"String query = ""SELECT * FROM recipes WHERE category = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, category);
ResultSet resultSet = preparedStatement.executeQuery();
",good
188,codestral_gen_188,java,"String query = ""SELECT * FROM flights WHERE destination = '"" + destination + ""' AND departure_date = '"" + departureDate + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
189,codestral_gen_189,java,"String query = ""SELECT * FROM flights WHERE destination = ? AND departure_date = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, destination);
preparedStatement.setDate(2, java.sql.Date.valueOf(departureDate));
ResultSet resultSet = preparedStatement.executeQuery();
",good
190,codestral_gen_190,java,"String query = ""SELECT * FROM songs WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
191,codestral_gen_191,java,"String query = ""SELECT * FROM songs WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",good
192,codestral_gen_192,java,"String query = ""DELETE FROM workouts WHERE user_id = '"" + userId + ""' AND workout_id = '"" + workoutId + ""'"";
statement.executeUpdate(query);
",bad
193,codestral_gen_193,java,"String query = ""DELETE FROM workouts WHERE user_id = ? AND workout_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
preparedStatement.setInt(2, workoutId);
preparedStatement.executeUpdate();
",good
194,codestral_gen_194,java,"String query = ""SELECT * FROM posts WHERE user_id = '"" + userId + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
195,codestral_gen_195,java,"String query = ""SELECT * FROM posts WHERE user_id = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, userId);
ResultSet resultSet = preparedStatement.executeQuery();
",good
196,codestral_gen_196,java,"String query = ""INSERT INTO applications (job_id, user_id, resume) VALUES ("" + jobId + "", "" + userId + "", '"" + resume + ""')"";
statement.executeUpdate(query);
",bad
197,codestral_gen_197,java,"String query = ""INSERT INTO applications (job_id, user_id, resume) VALUES (?, ?, ?)"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setInt(1, jobId);
preparedStatement.setInt(2, userId);
preparedStatement.setString(3, resume);
preparedStatement.executeUpdate();
",good
198,codestral_gen_198,java,"String query = ""SELECT * FROM songs WHERE title = '"" + title + ""'"";
ResultSet resultSet = statement.executeQuery(query);
",bad
199,codestral_gen_199,java,"String query = ""SELECT * FROM songs WHERE title = ?"";
PreparedStatement preparedStatement = connection.prepareStatement(query);
preparedStatement.setString(1, title);
ResultSet resultSet = preparedStatement.executeQuery();
",good
