,identifier,language,code,label
112,commits,java,"String sql = ""INSERT INTO buku VALUES ('""+kode_buku.getText()+""','""+judul_buku.getText()+""','""+tanggal_beli.getText().toString()+""','""+pengarang.getText()+""','""+penerbit.getText()+""','""+tahun_terbit.getText()+""','""+jumlah_buku.getText()+""')"";
",bad
113,commits,good,"String sql = ""INSERT INTO buku VALUES (?, ?, ?, ?, ?, ?, ?)"";
PreparedStatement statement = pkk.koneksi.konek().prepareStatement(sql);
statement.setString(1, kode_buku.getText());
statement.setString(2, judul_buku.getText());
statement.setString(3, tanggal_beli.getText().toString());
statement.setString(4, pengarang.getText());
statement.setString(5, penerbit.getText());
statement.setString(6, tahun_terbit.getText());
statement.setString(7, jumlah_buku.getText());
statement.executeUpdate();
",good
114,commits,java,"Pattern pattern= Pattern.compile(""(.*\\=.*\\-\\-.*)|(.*(\\+).*)|(.*\\w+(%|\\$|#|&)\\w+.*)|(.*\\|\\|.*)|(.*\\s+(and|or)\\s+.*)"" +
                ""|(.*\\b(select|update|union|and|or|delete|insert|trancate|char|into|substr|ascii|declare|exec|count|master|into|drop|execute)\\b.*)"");
Matcher matcher=pattern.matcher(orders.toLowerCase());
return matcher.find();
",bad
115,commits,java,"final String query = statementBuilder.encode( queryToken, false );
",bad
116,commits,good,"StringBuilder attributes = new StringBuilder();
attributes.append(""INNER JOIN trackedentityattributevalue Q ON Q.trackedentityattributeid IN (:attributeIds) AND ("");

SqlHelper orHlp = new SqlHelper(true);
for (String queryToken : getTokens(params.getQuery().getFilter())) {
    String paramName = ""queryToken"" + orHlp.getCounter();
    attributes.append(orHlp.or()).append(""lower(Q.value) "").append(regexp).append("" :"").append(paramName);
    query.setParameter(paramName, ""%"" + StringUtils.lowerCase(queryToken) + ""%"");
}
attributes.append("")"");
",good
117,commits,java,"return queryForSingleColumnResult(""SELECT * FROM "" + tableName + "" LIMIT ? OFFSET ?;"", jdbcTemplate, limit, offset);
",bad
118,commits,good,"return queryForSingleColumnResult(""SELECT * FROM ? LIMIT ? OFFSET ?;"", jdbcTemplate, tableName, limit, offset);
",good
119,commits,java,"String sql = String.format(""select %s from %s.%s %s"",
        String.join("", "", fields),
        namespace,
        tableName,
        String.join("" "", clauses)
);
",bad
120,commits,good,"String sql = ""SELECT ? FROM ?.? ?"";
try (PreparedStatement statement = connection.prepareStatement(sql)) {
    statement.setString(1, String.join("", "", fields));
    statement.setString(2, namespace);
    statement.setString(3, tableName);
    statement.setString(4, String.join("" "", clauses));
    // Execute the query and handle results...
}
",good
121,commits,java,"return this.rc.executeUpdate(""INSERT INTO ""+className+"" (id, value) VALUES (""+hashCode + "", ""+value+"");"");
",bad
122,commits,good,"return this.rc.executeUpdate(""UPDATE "" + className + "" SET value = "" + value + "" WHERE id = "" + idCode() + "";"");
",good
123,commits,java,"String stmt=""INSERT INTO userinfo(username, password) ""
            + ""VALUES ('""
            + name + ""', '""
            + password + ""');"";
",bad
124,commits,good,"String stmt=""INSERT INTO userinfo(username, password) VALUES (?, ?);"";
PreparedStatement preparedStatement = DBInterface.getPreparedStatement(stmt);
preparedStatement.setString(1, name);
preparedStatement.setString(2, password);
",good
125,commits,java,"String.format(
    GET_BY_COLUMN_NAME_QUERY_UNFORMATTED,
    getDbEntityTableName(),
    returnFormattedColumnNameOrTableName(columnName),
    returnPreparedValueForQuery(columnValue)
)
",bad
126,commits,good,"String.format(
    GET_BY_COLUMN_NAME_QUERY_UNFORMATTED,
    getDbEntityTableName(),
    returnFormattedColumnNameOrTableName(columnName),
    ""'"" + columnValue.toString().replace(""'"", ""''"") + ""'""
)
",good
127,commits,java,"String sql = ""SELECT * FROM Users WHERE username = "" + toSQLString(username) + "" AND password = "" + toSQLString(hashedPassword);
",bad
128,commits,good,"PreparedStatement pstmt = cnn.prepareStatement(""SELECT * FROM Users WHERE username = ? AND password = ?"");
pstmt.setString(1, username);
pstmt.setString(2, hashedPassword);
ResultSet rs = pstmt.executeQuery();
",good
129,commits,java,"Statement stmt = conn.createStatement();
ResultSet rs = stmt.executeQuery(""INSERT INTO comments VALUES ('"" + comment.getComment() + ""', '"" + comment.getUsername() + ""');"");
",bad
130,commits,good,"PreparedStatement stmt = conn.prepareStatement(""INSERT INTO comments VALUES (?, ?)"");
stmt.setString(1, comment.getComment());
stmt.setString(2, comment.getUsername());
stmt.execute();
",good
131,commits,java,"String sql = ""update customer SET""
    + "" C_PAYMENT_METHOD= '"" + input.getPaymentMethod() + ""',""
    + "" C_CREDIT_INFO= '"" + input.getCreditInfo() + ""',""
    + "" C_PO= "" + input.getPoId()
    + "" where C_ID = "" + input.getCustomerId();
",bad
132,commits,good,"private synchronized String updateCPM(final Connection conn, final ChangePaymentMethodInput input)
        throws SQLException {
    String cpm = null;
    String sql = ""update customer SET""
            + "" C_PAYMENT_METHOD = ?,""
            + "" C_CREDIT_INFO = ?,""
            + "" C_PO = ?""
            + "" where C_ID = ?"";
    PreparedStatement pstmt = conn.prepareStatement(sql);
    pstmt.setString(1, input.getPaymentMethod());
    pstmt.setString(2, input.getCreditInfo());
    pstmt.setLong(3, input.getPoId());
    pstmt.setLong(4, input.getCustomerId());
    pstmt.executeUpdate();
    pstmt.close();
    cpm = input.getPaymentMethod();
    return (cpm);
}
",good
133,commits,java,"ResultSet rs = db.query(""SELECT * FROM companiondb.inventory WHERE idcharacter = "" + characterid + "";"");
",bad
134,commits,good,"ResultSet rs = db.query(""SELECT * FROM companiondb.inventory WHERE idcharacter = ?;"");
PreparedStatement pstmt = db.getPreparedStatement(query);
pstmt.setInt(1, characterid);
ResultSet rs = pstmt.executeQuery();
",good
135,commits,java,"if (DatabaseHelper.registerAccount(db, username, Authentication.SHA256(password), initialBalanceDecimal) == -1) {
    throw new SQLiteException(String.format(""Account not registered for username '%s', password '%s', and balance '%s'"",
            username, password, initialBalanceDecimal));
}
",bad
136,commits,good,"// Use parameterized query to prevent SQL injection
String sql = ""INSERT INTO accounts (username, password, balance) VALUES (?, ?, ?)"";
SQLiteStatement statement = db.compileStatement(sql);
statement.bindString(1, username);
statement.bindString(2, Authentication.SHA256(password));
statement.bindDouble(3, initialBalanceDecimal.doubleValue());
long result = statement.executeInsert();
if (result == -1) {
    throw new SQLiteException(""Account not registered"");
}
",good
137,commits,java,"String SQL = ""SELECT offset FROM Offset WHERE id = "" + id;
",bad
138,commits,good,"String SQL = ""SELECT offset FROM Offset WHERE id = ?"";
PreparedStatement statement = this.connection.prepareStatement(SQL);
statement.setString(1, id);
ResultSet result = statement.executeQuery();
",good
139,commits,java,"""SELECT "" + column.getKey() + "" FROM "" + table.getTableName()
",bad
140,commits,good,"PreparedStatement preparedStatement = table.getDatabase().getConn().prepareStatement(""SELECT ? FROM ?"");
preparedStatement.setString(1, column.getKey());
preparedStatement.setString(2, table.getTableName());

ResultSet resultSet = preparedStatement.executeQuery();
",good
141,commits,java,"stmt.execute(""SELECT * FROM economy ORDER BY balance DESC limit 10;"");
",bad
142,commits,good,"String sql = ""SELECT * FROM economy ORDER BY balance DESC LIMIT ?"";
PreparedStatement pstmt = db.prepareStatement(sql);
pstmt.setInt(1, 10);
pstmt.execute();
ResultSet rs = pstmt.getResultSet();
",good
143,commits,java,"res=mysql.returnQuery(""SELECT `name`,`type`,`key`,`value`,`server`,`world` FROM `""+table+""` ""
                    + ""WHERE `type`=""+type.getCode()+"" AND `name`='""+name+""' ORDER BY id ASC"");
",bad
144,commits,good,"PreparedStatement stmt = mysql.getConnection().prepareStatement(""SELECT `name`,`type`,`key`,`value`,`server`,`world` FROM `""+table+""` ""
                    + ""WHERE `type`=? AND `name`=? ORDER BY id ASC"");
stmt.setInt(1, type.getCode());
stmt.setString(2, name);
res = stmt.executeQuery();
",good
145,commits,java,"String sql = ""SELECT id, user_id, price, currency, source, destination "" +
                "" FROM ticket "" +
                "" WHERE id = "" + ticketId;
",bad
146,commits,good,"String sql = ""SELECT id, user_id, price, currency, source, destination "" +
                "" FROM ticket "" +
                "" WHERE id = ?"";

try (Connection con = this.ds.getConnection()) {
    PreparedStatement stm = con.prepareStatement(sql);
    stm.setLong(1, ticketId);
    try (ResultSet rs = stm.executeQuery()) {
        rs.next();
        return readTicketFromResultSet(rs);
    }
} catch (SQLException e) {
    throw new BusTicketException(e);
}
",good
147,commits,java,"ResultSet findUser =
    s.executeQuery(""SELECT USERNAME FROM USERS WHERE USERNAME = '"" +
    user + ""' AND PASSHASH = '"" + pass + ""'"");
",bad
148,commits,good,"public static boolean isValidLogin(String user, String pass) {
    try {
        PreparedStatement ps = conn.prepareStatement(""SELECT USERNAME FROM USERS WHERE USERNAME = ? AND PASSHASH = ?"");
        ps.setString(1, user);
        ps.setString(2, pass);
        ResultSet findUser = ps.executeQuery();
        return findUser.next();
    } catch (Exception e) {
        System.err.println(e.getMessage());
        return false;
    }
}
",good
149,commits,java,"String veritylogin = ""select * from users where password = '"" + PasswordFieldPassword.getText() +
                    ""'and username='"" + TextFieldUserName.getText() + ""'"";
",bad
150,commits,good,"String veritylogin = ""select * from users where password = ? and username = ?"";
PreparedStatement statement = connection.prepareStatement(veritylogin);
statement.setString(1, PasswordFieldPassword.getText());
statement.setString(2, TextFieldUserName.getText());
ResultSet rs = statement.executeQuery();
",good
151,commits,java,"String query = ""SELECT * FROM "" + TABLE_NAME +
                "" WHERE "" + COLUMN_OTHER + ""=\"""" + phone + ""\"""";
",bad
152,commits,good,"String query = ""SELECT * FROM "" + TABLE_NAME +
                "" WHERE "" + COLUMN_OTHER + "" = ?"";
Cursor cursor = null;
if (db != null) {
    cursor = db.rawQuery(query, new String[]{phone});
}
",good
153,commits,java,"sqLiteDatabase.delete(DetailedReportsTableConsts.TABLE_NAME,
                DetailedReportsTableConsts.REPORTS_TABLE_UUID_COLUMN + ""='"" + reportUuid + ""'"", null);
",bad
154,commits,good,"sqLiteDatabase.delete(DetailedReportsTableConsts.TABLE_NAME,
                DetailedReportsTableConsts.REPORTS_TABLE_UUID_COLUMN + ""=?"", new String[]{reportUuid});
",good
155,commits,java,"String sqlQuery = ""SELECT * FROM author WHERE authorId = "" + id;
",bad
156,commits,good,"String sqlQuery = ""SELECT * FROM author WHERE authorId = :id"";
Query query = session.createNativeQuery(sqlQuery, Author.class);
query.setParameter(""id"", id);
authors = query.list();
",good
157,commits,java,"final Cursor cursor = getReadableDatabase().rawQuery(""SELECT user_id, user_name, user_password FROM users WHERE lower(user_name) = \"""" + name.toLowerCase() + ""\"""", null);
",bad
158,commits,good,"final Cursor cursor = getReadableDatabase().rawQuery(""SELECT user_id, user_name, user_password FROM users WHERE lower(user_name) = ?"", new String[] {name.toLowerCase()});
",good
159,commits,java,"String query = new String(""SELECT * FROM Login L WHERE L.User='""+SUser+""' "");
",bad
160,commits,good,"String query = new String(""SELECT * FROM Login L WHERE L.User=?"");
PreparedStatement pstmt = con.prepareStatement(query);
pstmt.setString(1, SUser);
rs = pstmt.executeQuery();
",good
161,commits,java,"String query = ""SELECT * FROM Users WHERE username=? AND password=?"" ;
PreparedStatement = connection.prepareStatement(query) ;
PreparedStatement.setString(1,username);
PreparedStatement.setString(2,userpassword) ;
",bad
162,commits,java,"em1.createQuery(""SELECT s FROM GfSkill s WHERE s.name = '"" + name + ""'"");
em1.createQuery(""SELECT s FROM GfSkill s WHERE s.idSkill = '"" + id + ""'"");
em1.createQuery(""DELETE FROM GfSkill WHERE idSkill="" + id).executeUpdate();
em1.createQuery(""UPDATE GfSkill s SET s.name='"" + NAME + ""', s.weight='"" + WEIGHT + ""' WHERE s.idSkill = '"" + ID + ""'"").executeUpdate();
",bad
163,commits,good,"Query query = em1.createQuery(""SELECT s FROM GfSkill s WHERE s.name = :name"").setParameter(""name"", name);
Query query = em1.createQuery(""SELECT s FROM GfSkill s WHERE s.idSkill = :id"").setParameter(""id"", id);
em1.createQuery(""DELETE FROM GfSkill WHERE idSkill=:id"").setParameter(""id"", id).executeUpdate();
em1.createQuery(""UPDATE GfSkill s SET s.name=:NAME, s.weight=:WEIGHT WHERE s.idSkill = :ID"").setParameter(""NAME"", NAME).setParameter(""WEIGHT"", WEIGHT).setParameter(""ID"", ID).executeUpdate();
",good
164,commits,java,"sb.append('\'');
sb.append(paths[i]);
sb.append('\'');
",bad
165,commits,good,"statement.setString(i + 2, paths[i]);
",good
166,commits,java,"String sql = ""select "" + cuboidColumn + "", sum("" + hitMeasure + "")""
        + "" from "" + table
        + "" where "" + QueryCubePropertyEnum.CUBE.toString() + "" = '"" + cubeName + ""'""
        + "" group by "" + cuboidColumn;
",bad
167,commits,good,"String sql = ""select ?, sum(?) from ? where ? = ? group by ?"";
PreparedStatement statement = connection.prepareStatement(sql);
statement.setString(1, cuboidColumn);
statement.setString(2, hitMeasure);
statement.setString(3, table);
statement.setString(4, QueryCubePropertyEnum.CUBE.toString());
statement.setString(5, cubeName);
statement.setString(6, cuboidColumn);
ResultSet resultSet = statement.executeQuery();
",good
168,commits,java,"String sql = ""INSERT INTO shareapp.user_post(user_id,post_file,post_title,post_thumbnail,post_description,post_date,post_views,post_likes,post_comments)VALUES('"" +
                    post.getUserId() + ""', '"" +
                    post.getPostFile() + ""', '"" +
                    post.getPostTitle() + ""', '"" +
                    post.getPostThumbnail() + ""', '"" +
                    post.getPostDescription() + ""', '"" +
                    post.getPostDate() + ""', '"" +
                    post.getPostViews() + ""', '"" +
                    post.getPostLikes() + ""', '"" +
                    post.getPostComments() + ""')"";
",bad
169,commits,good,"@Override
public boolean uploadPost(Post post) {
    boolean status = false;

    Connection dbCon = null;
    PreparedStatement pstmt = null;

    try {
        dbCon = getDbConnection();

        String sql = ""INSERT INTO shareapp.user_post(user_id,post_file,post_title,post_thumbnail,post_description,post_date,post_views,post_likes,post_comments) VALUES (?, ?, ?, ?, ?, ?, ?, ?, ?)"";

        pstmt = dbCon.prepareStatement(sql);
        pstmt.setInt(1, post.getUserId());
        pstmt.setString(2, post.getPostFile());
        pstmt.setString(3, post.getPostTitle());
        pstmt.setString(4, post.getPostThumbnail());
        pstmt.setString(5, post.getPostDescription());
        pstmt.setString(6, post.getPostDate());
        pstmt.setInt(7, post.getPostViews());
        pstmt.setInt(8, post.getPostLikes());
        pstmt.setString(9, post.getPostComments());

        int row = pstmt.executeUpdate();
        if (row != 0) {
            status = true;
        }
    } catch (SQLException sqlEx) {
        logger.warning(""Query not execution failed: "");
        sqlEx.printStackTrace();
    } finally {
        closeStatement(pstmt);
        closeDbConnection(dbCon);
    }

    return status;
}
",good
170,commits,java,"getDatabase().getStmt().execute(""ALTER TABLE "" + getTableName() + "" RENAME TO "" + newName + "";"");
",bad
171,commits,good,"getDatabase().getStmt().execute(""ALTER TABLE "" + getTableName() + "" RENAME TO ?;"", new String[]{newName});
",good
172,commits,java,"sql = ""INSERT INTO perms (image_id, user_id) values ("" +
image_id + "", "" + request.getSession().getAttribute(""user"") + "")"";
",bad
173,commits,good,"sql = ""INSERT INTO perms (image_id, user_id) values (?, ?)"";
PreparedStatement statement = con.prepareStatement(sql);
statement.setString(1, image_id);
statement.setString(2, (String) request.getSession().getAttribute(""user""));
statement.executeUpdate();
",good
174,commits,java,"statement.executeUpdate(String.format(Constants.DDL_CREATE_SCHEMA, name));
",bad
175,commits,good,"try (Connection connection = dataSource.getConnection();
     PreparedStatement statement = connection.prepareStatement(Constants.DDL_CREATE_SCHEMA)) {
    statement.setString(1, name);
    statement.executeUpdate();
} catch (SQLException e) {
    throw new RuntimeException(""Can not connect to database"", e);
}
",good
176,commits,java,"String query = ""SELECT c.name, c.country_id , r.name, c2.name \n"" +
                ""FROM countries c \n"" +
                ""JOIN regions r ON r.region_id = c.region_id \n"" +
                ""JOIN continents c2 ON c2.continent_id = r.continent_id \n"" +
                ""WHERE c.name LIKE '%"" + in + ""%'\n"" +
                ""ORDER BY c.name "";
",bad
177,commits,good,"String query = ""SELECT c.name, c.country_id , r.name, c2.name "" +
                ""FROM countries c "" +
                ""JOIN regions r ON r.region_id = c.region_id "" +
                ""JOIN continents c2 ON c2.continent_id = r.continent_id "" +
                ""WHERE c.name LIKE ? "" +
                ""ORDER BY c.name "";

try (PreparedStatement ps = con.prepareStatement(query)) {
    ps.setString(1, ""%"" + in + ""%"");
    try (ResultSet rs = ps.executeQuery()) {
        // rest of the code
    }
}
",good
178,commits,java,"String query = ""SELECT * FROM users WHERE user = '"" + user + ""' AND password = '"" + pass + ""'"";
stmt.executeQuery(query);
",bad
179,commits,good,"String query = ""SELECT * FROM users WHERE user = ? AND password = ?"";
pstmt = conn.prepareStatement(query);
pstmt.setString(1, user);
pstmt.setString(2, pass);
rs = pstmt.executeQuery();
",good
180,commits,java,"query( ""SELECT nick FROM nicky WHERE uuid = '"" + uuid + ""';"", true );
query( ""SELECT uuid, nick, name FROM nicky WHERE nick LIKE '"" + sqlSearch + ""';"", true );
query( ""SELECT nick FROM nicky WHERE nick = '"" + nick + ""';"", true );
query( ""INSERT INTO nicky (uuid, nick, name) VALUES ('"" + uuid + ""','"" + nick + ""','"" + name + ""');"", false );
query( ""DELETE FROM nicky WHERE uuid = '"" + uuid + ""';"", false );
query( ""UPDATE nicky SET name = '"" + name + ""' WHERE uuid = '"" + uuid + ""';"", false );
",bad
181,commits,good,"public String downloadNick(String uuid) {
    String nick;

    if (cache.containsKey(uuid)) {
        return cache.get(uuid);
    }

    String sql = ""SELECT nick FROM nicky WHERE uuid = ?"";
    try (PreparedStatement statement = connection.prepareStatement(sql)) {
        statement.setString(1, uuid);
        ResultSet set = statement.executeQuery();

        if (!set.next()) {
            // Store null to avoid spammy queries.
            cache.put(uuid, null);
            return null;
        }

        nick = set.getString(""nick"");
        cache.put(uuid, nick);
        return nick;
    } catch (SQLException e) {
        e.printStackTrace();
    }

    return null;
}
",good
182,commits,java,"String sqlQuery = ""SELECT * FROM thesis WHERE title ='"" + title + ""'"";
",bad
183,commits,good,"String sqlQuery = ""SELECT * FROM thesis WHERE title = :title"";
List<Thesis> thesisList = session.createNativeQuery(sqlQuery, Thesis.class)
                                 .setParameter(""title"", title)
                                 .list();
",good
184,commits,java,"String sql = ""SELECT country FROM "" + player.getName()+ "" WHERE country IS NOT NULL LIMIT 1"";
",bad
185,commits,good,"String sql = ""SELECT country FROM players WHERE name = ? AND country IS NOT NULL LIMIT 1"";
try (PreparedStatement statement = connection.prepareStatement(sql)) {
    statement.setString(1, player.getName());
    try (ResultSet resultSet = statement.executeQuery()) {
        if (resultSet.next()) {
            return resultSet.getString(""countryName"");
        }
    }
}
",good
186,commits,java,"String SQL = ""INSERT INTO person VALUES("" + 1 + "",'"" + person.getName() +
                    ""',"" + person.getAge() + "",'"" + person.getEmail() + ""')"";
",bad
187,commits,good,"String SQL = ""INSERT INTO person VALUES(?, ?, ?, ?)"";
PreparedStatement statement = connection.prepareStatement(SQL);
statement.setInt(1, 1);
statement.setString(2, person.getName());
statement.setInt(3, person.getAge());
statement.setString(4, person.getEmail());
statement.executeUpdate();
",good
188,commits,java,"String SQL = ""INSERT INTO "" + super.getTable() + "" (MaxExpense, RequiredSpace, AgePreference, IsAngry, IsHappy, "" +
                    ""IsNeedy, IsCaring, IsQuiet, CreatedAt) VALUES('"" + adoptionRequirement.getMaxExpense() + ""','"" +
                    adoptionRequirement.getRequiredSpace() + ""','"" + adoptionRequirement.getAgePreference() + ""','"" +
                    adoptionRequirement.getIsAngry() + ""','"" + adoptionRequirement.getIsHappy() + ""','"" +
                    adoptionRequirement.getIsNeedy() + ""','"" + adoptionRequirement.getIsCaring() + ""','"" +
                    adoptionRequirement.getIsQuiet() + ""','"" + Instant.now().toString() + ""')"";
",bad
189,commits,good,"String SQL = ""INSERT INTO "" + super.getTable() + "" (MaxExpense, RequiredSpace, AgePreference, IsAngry, IsHappy, "" +
                    ""IsNeedy, IsCaring, IsQuiet, CreatedAt) VALUES(?, ?, ?, ?, ?, ?, ?, ?, ?)"";

try (PreparedStatement stmt = con.prepareStatement(SQL)) {
    stmt.setDouble(1, adoptionRequirement.getMaxExpense());
    stmt.setDouble(2, adoptionRequirement.getRequiredSpace());
    stmt.setDouble(3, adoptionRequirement.getAgePreference());
    stmt.setBoolean(4, adoptionRequirement.getIsAngry());
    stmt.setBoolean(5, adoptionRequirement.getIsHappy());
    stmt.setBoolean(6, adoptionRequirement.getIsNeedy());
    stmt.setBoolean(7, adoptionRequirement.getIsCaring());
    stmt.setBoolean(8, adoptionRequirement.getIsQuiet());
    stmt.setTimestamp(9, Timestamp.from(Instant.now()));
    stmt.execute();
}
",good
190,commits,java,"String sql = ""select * from pengembalian WHERE kode_pengembalian LIKE '%""+carii+""%'OR judul_buku LIKE '""+carii+""'"";
",bad
191,commits,good,"String sql = ""select * from pengembalian WHERE kode_pengembalian LIKE ? OR judul_buku LIKE ?"";
PreparedStatement stmt = pkk.koneksi.konek().prepareStatement(sql);
stmt.setString(1, ""%"" + carii + ""%"");
stmt.setString(2, carii);
ResultSet cari = stmt.executeQuery();
",good
192,commits,java,"sql = ""SELECT * FROM "" + player.getName() + "" WHERE ip = '"" + ip + ""'"";
",bad
193,commits,good,"PreparedStatement preparedStatement = connection.prepareStatement(""SELECT * FROM "" + player.getName() + "" WHERE ip = ?"");
preparedStatement.setString(1, ip);
preparedStatement.execute();
",good
194,commits,java,"String tagIdExpr = ""1"";
if (tagId != Long.MIN_VALUE)
    tagIdExpr = RecordsRows.TAG_ID + ""='"" + tagId + ""'"";

String maxDateExpr = ""1"";
if (maxDate > Long.MIN_VALUE)
    maxDateExpr = RecordsRows.NEXT_APPEAR + ""<'"" + maxDate + ""'"";

Cursor cursor = db.rawQuery(""select * from "" + RECORDS_TABLE + "" where ("" + tagIdExpr + "") and ("" + maxDateExpr + "") order by "" + RecordsRows.NEXT_APPEAR + "" asc;"", null);
",bad
195,commits,good,"String query = ""select * from "" + RECORDS_TABLE + "" where (1) and (1) order by "" + RecordsRows.NEXT_APPEAR + "" asc;"";
ArrayList<String> selectionArgs = new ArrayList<>();

if (tagId != Long.MIN_VALUE) {
    query = ""select * from "" + RECORDS_TABLE + "" where ("" + RecordsRows.TAG_ID + ""=?) and (1) order by "" + RecordsRows.NEXT_APPEAR + "" asc;"";
    selectionArgs.add(String.valueOf(tagId));
}

if (maxDate > Long.MIN_VALUE) {
    if (selectionArgs.isEmpty()) {
        query = ""select * from "" + RECORDS_TABLE + "" where (1) and ("" + RecordsRows.NEXT_APPEAR + ""<?) order by "" + RecordsRows.NEXT_APPEAR + "" asc;"";
    } else {
        query = ""select * from "" + RECORDS_TABLE + "" where ("" + RecordsRows.TAG_ID + ""=?) and ("" + RecordsRows.NEXT_APPEAR + ""<?) order by "" + RecordsRows.NEXT_APPEAR + "" asc;"";
    }
    selectionArgs.add(String.valueOf(maxDate));
}

Cursor cursor = db.rawQuery(query, selectionArgs.toArray(new String[0]));
",good
196,commits,java,"String sqlQuery = ""SELECT DISTINCT owner FROM Owner owner left join fetch owner.pets WHERE owner.id = "" + id;
",bad
197,commits,good,"String sqlQuery = ""SELECT DISTINCT owner FROM Owner owner left join fetch owner.pets WHERE owner.id = :id"";
TypedQuery<Owner> query = this.entityManager.createQuery(sqlQuery, Owner.class);
query.setParameter(""id"", id);
",good
198,commits,java,"database.execSQL(""INSERT INTO savedWorkouts (name, exercises) VALUES ('"" + workoutNameStr
                        + ""', '"" + exercisesStr + ""')"");
",bad
199,commits,good,"database.execSQL(""INSERT INTO savedWorkouts (name, exercises) VALUES (?, ?)"", new Object[]{workoutNameStr, exercisesStr});
",good
200,commits,java,"String where = "" role='"" + role + ""' "";
",bad
201,commits,good,"String where = "" role=? "";
...
Page<PermissionInfo> pageInfo = helper
        .fetchPage(sqlCountRows + where, sqlFetchRows + where, new Object[]{role}, pageNo,
                pageSize, PERMISSION_ROW_MAPPER);
",good
202,commits,java,"int nums = userfollowManager.findByCondition("" where author_id = '""+author_id+""' and follow_id = '""+follow_id+""' "").getResultlist().size();
",bad
203,commits,good,"int nums = userfollowManager.findByCondition("" where author_id = ? and follow_id = ? "", author_id, follow_id).getResultlist().size();
",good
204,commits,java,"String queryCol = item.isNumeric() ? ""CAST(psi.eventdatavalues #>> '{"" + col + "", value}' AS NUMERIC)"" : ""lower(psi.eventdatavalues #>> '{"" + col + "", value}')"";
eventDataValuesWhereSql += "" "" + queryCol + "" "" + filter.getSqlOperator() + "" ? "";
",bad
205,commits,good,"PreparedStatement ps = connection.prepareStatement(sql);
ps.setString(1, filter.getSqlFilter(encodedFilter));
",good
206,commits,java,"String delq=""DELETE FROM ""+table+"" WHERE `key`='""+key+""'"";
mysql.runQuery(delq);
",bad
207,commits,good,"String delq=""DELETE FROM ""+table+"" WHERE `key`=?"";
PreparedStatement stmt = mysql.prepareStatement(delq);
stmt.setString(1, key);
stmt.executeUpdate();
",good
208,commits,java,"String Sql=""select * from peminjaman where tanggal_pinjam='""+harian.getSelectedItem()+""'"";
",bad
209,commits,good,"String Sql=""select * from peminjaman where tanggal_pinjam=?"";
PreparedStatement state = pkk.koneksi.konek().prepareStatement(Sql);
state.setString(1, (String) harian.getSelectedItem());
ResultSet pinjam = state.executeQuery();
",good
210,commits,java,"ResultSet resultSet = mysqlConnection.createStatement().executeQuery(""SELECT * FROM ""+userTabelName+"" WHERE username='""+usernameInput+""'"");
",bad
211,commits,good,"PreparedStatement preparedStatement = mysqlConnection.prepareStatement(""SELECT * FROM ""+userTabelName+"" WHERE username=?"");
preparedStatement.setString(1, usernameInput);
ResultSet resultSet = preparedStatement.executeQuery();
",good
212,commits,java,"String SQL = ""INSERT INTO "" + super.getTable() + "" (Title, Discussion, UserId, CreatedAt)""
            + "" VALUES('"" + topic.getTitle() + ""','"" + topic.getDiscussion() + ""','"" + topic.getUserId() +
            ""','"" + Instant.now().toString() + ""')"";
",bad
213,commits,good,"String SQL = ""INSERT INTO "" + super.getTable() + "" (Title, Discussion, UserId, CreatedAt)""
            + "" VALUES(?, ?, ?, ?)"";

try (PreparedStatement stmt = con.prepareStatement(SQL)) {
    stmt.setString(1, topic.getTitle());
    stmt.setString(2, topic.getDiscussion());
    stmt.setInt(3, topic.getUserId());
    stmt.setTimestamp(4, Timestamp.from(Instant.now()));
    stmt.execute();
}
",good
214,commits,java,"String query = ""select uname, passwd from users where uname = '"" + userName + ""'"";
",bad
215,commits,good,"String query = ""select uname, passwd from users where uname = ?"";
PreparedStatement pstmt = conn.prepareStatement(query);
pstmt.setString(1, userName);
ResultSet rs = pstmt.executeQuery();
",good
216,commits,java,"String query = String.format(""INSERT INTO %s VALUES ('%s', '%s', '%s', %d, %d, '%s')"", this.getTableName(), deadLine.getId(), deadLine.getName(), deadLine.getContent(), deadLine.getEndTimestamp(), deadLine.getChannelId(), deadLine.getDeadlineStatus());
",bad
217,commits,good,"public Status addDeadLine(DeadLine deadLine){
    String query = ""INSERT INTO "" + this.getTableName() + "" VALUES (?, ?, ?, ?, ?, ?)"";
    try (PreparedStatement pstmt = this.getDatabase().getConnection().prepareStatement(query)) {
        pstmt.setString(1, deadLine.getId());
        pstmt.setString(2, deadLine.getName());
        pstmt.setString(3, deadLine.getContent());
        pstmt.setLong(4, deadLine.getEndTimestamp());
        pstmt.setLong(5, deadLine.getChannelId());
        pstmt.setString(6, deadLine.getDeadlineStatus().toString());
        pstmt.executeUpdate();
        return Status.SUCCESS;
    } catch (SQLException e) {
        e.printStackTrace();
        return Status.FAILURE;
    }
}
",good
218,commits,java,"String ID = request.getParameter(""playlistID"");
long playlistID = Long.parseLong(ID);
",bad
219,commits,good,"String ID = request.getParameter(""playlistID"");
if (ID != null && ID.matches(""\\d+"")) {
    long playlistID = Long.parseLong(ID);
    // Use playlistID in database operations
} else {
    // Handle invalid input
}
",good
